Name: Sophia Alexander, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 100, Dexterity: 100, Intelligence: 100, Wisdom: 100, Charisma: 100, Strength: 100, Age: 208
Name: Michael Jayden, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 89, Dexterity: 103, Intelligence: 101, Wisdom: 99, Charisma: 87, Strength: 111, Age: 91
Name: Victoria Alexander, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 87, Dexterity: 87, Intelligence: 81, Wisdom: 91, Charisma: 94, Strength: 117, Age: 91
Name: William Sophia, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 120, Dexterity: 93, Intelligence: 120, Wisdom: 89, Charisma: 113, Strength: 109, Age: 91
Name: Amelia Chloe, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 84, Dexterity: 95, Intelligence: 111, Wisdom: 85, Charisma: 90, Strength: 81, Age: 91
Name: Abigail William, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 92, Dexterity: 118, Intelligence: 113, Wisdom: 111, Charisma: 103, Strength: 118, Age: 91
Name: William Michael, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 99, Dexterity: 97, Intelligence: 114, Wisdom: 113, Charisma: 82, Strength: 90, Age: 91
Name: Avery Sofia, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 81, Dexterity: 109, Intelligence: 85, Wisdom: 103, Charisma: 102, Strength: 84, Age: 91
Name: Joseph Wyatt, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 98, Dexterity: 84, Intelligence: 91, Wisdom: 93, Charisma: 83, Strength: 116, Age: 91
Name: Ethan Henry, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 91, Dexterity: 113, Intelligence: 89, Wisdom: 83, Charisma: 107, Strength: 89, Age: 91
Name: Andrew Nathan, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 83, Dexterity: 97, Intelligence: 109, Wisdom: 94, Charisma: 80, Strength: 82, Age: 91
Name: Isabella Samuel, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 81, Dexterity: 105, Intelligence: 120, Wisdom: 87, Charisma: 89, Strength: 117, Age: 91
Name: Christopher Jack, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 114, Dexterity: 94, Intelligence: 100, Wisdom: 104, Charisma: 89, Strength: 80, Age: 91
Name: Elizabeth Skylar, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 92, Dexterity: 94, Intelligence: 100, Wisdom: 90, Charisma: 86, Strength: 99, Age: 91
Name: Amelia Mia, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 89, Dexterity: 80, Intelligence: 96, Wisdom: 106, Charisma: 117, Strength: 97, Age: 91
Name: Chloe Noah, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 85, Dexterity: 111, Intelligence: 102, Wisdom: 109, Charisma: 106, Strength: 110, Age: 91
Name: Liam Joshua, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 82, Dexterity: 88, Intelligence: 101, Wisdom: 112, Charisma: 117, Strength: 91, Age: 46
Name: Oliver Madelyn, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 80, Dexterity: 102, Intelligence: 95, Wisdom: 107, Charisma: 83, Strength: 102, Age: 46
Name: Ella Ava, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 114, Dexterity: 81, Intelligence: 89, Wisdom: 118, Charisma: 83, Strength: 114, Age: 46
Name: Henry William, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 106, Dexterity: 102, Intelligence: 91, Wisdom: 90, Charisma: 112, Strength: 112, Age: 46
Name: David Lucas, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 97, Dexterity: 87, Intelligence: 89, Wisdom: 102, Charisma: 91, Strength: 111, Age: 46
Name: Henry Brooklyn, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 115, Dexterity: 94, Intelligence: 120, Wisdom: 99, Charisma: 98, Strength: 84, Age: 46
Name: Sophie Jayden, Gender: Female, FamilyName: Logan, Role: Worker, Stats: Health: 109, Dexterity: 87, Intelligence: 87, Wisdom: 90, Charisma: 116, Strength: 102, Age: 46
Name: Olivia Scarlett, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 90, Dexterity: 105, Intelligence: 119, Wisdom: 90, Charisma: 94, Strength: 111, Age: 46
Name: Michael Skylar, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 104, Dexterity: 80, Intelligence: 89, Wisdom: 115, Charisma: 94, Strength: 117, Age: 46
Name: Daniel Penelope, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 112, Dexterity: 108, Intelligence: 92, Wisdom: 83, Charisma: 80, Strength: 115, Age: 46
Name: Daniel Lucas, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 109, Dexterity: 99, Intelligence: 99, Wisdom: 84, Charisma: 112, Strength: 114, Age: 46
Name: Liam Maya, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 82, Dexterity: 106, Intelligence: 109, Wisdom: 101, Charisma: 82, Strength: 90, Age: 46
Name: Benjamin Hannah, Gender: Male, FamilyName: Julian, Role: Worker, Stats: Health: 112, Dexterity: 118, Intelligence: 86, Wisdom: 101, Charisma: 95, Strength: 96, Age: 46
Name: Addison Alexander, Gender: Female, FamilyName: Charlotte, Role: Warrior, Stats: Health: 91, Dexterity: 108, Intelligence: 95, Wisdom: 117, Charisma: 110, Strength: 108, Age: 46
Name: Matthew Evelyn, Gender: Female, FamilyName: Charlotte, Role: Warrior, Stats: Health: 118, Dexterity: 113, Intelligence: 115, Wisdom: 106, Charisma: 115, Strength: 85, Age: 46
Name: Grace Aria, Gender: Female, FamilyName: Charlotte, Role: Warrior, Stats: Health: 111, Dexterity: 91, Intelligence: 80, Wisdom: 80, Charisma: 117, Strength: 108, Age: 46
Name: Liam Evelyn, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 82, Dexterity: 93, Intelligence: 84, Wisdom: 93, Charisma: 112, Strength: 101, Age: 46
Name: Samuel Chloe, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 97, Dexterity: 90, Intelligence: 86, Wisdom: 86, Charisma: 109, Strength: 114, Age: 46
Name: Aiden Jackson, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 80, Dexterity: 96, Intelligence: 84, Wisdom: 101, Charisma: 93, Strength: 86, Age: 46
Name: Lily Skylar, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 114, Dexterity: 117, Intelligence: 90, Wisdom: 81, Charisma: 110, Strength: 82, Age: 46
Name: Alexander Natalie, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 90, Dexterity: 98, Intelligence: 110, Wisdom: 101, Charisma: 119, Strength: 102, Age: 46
Name: Alexander Jacob, Gender: Male, FamilyName: Avery, Role: Warrior, Stats: Health: 113, Dexterity: 105, Intelligence: 84, Wisdom: 87, Charisma: 113, Strength: 111, Age: 46
Name: Lucas Skylar, Gender: Male, FamilyName: Sofia, Role: Worker, Stats: Health: 111, Dexterity: 108, Intelligence: 96, Wisdom: 94, Charisma: 104, Strength: 118, Age: 46
Name: Ella Julian, Gender: Female, FamilyName: Logan, Role: Worker, Stats: Health: 116, Dexterity: 81, Intelligence: 105, Wisdom: 107, Charisma: 120, Strength: 84, Age: 46
Name: Aiden Brooklyn, Gender: Female, FamilyName: Logan, Role: Worker, Stats: Health: 92, Dexterity: 120, Intelligence: 118, Wisdom: 81, Charisma: 101, Strength: 101, Age: 46
Name: Joseph Nathan, Gender: Female, FamilyName: Logan, Role: Worker, Stats: Health: 107, Dexterity: 95, Intelligence: 105, Wisdom: 108, Charisma: 82, Strength: 108, Age: 46
Name: Charlotte William, Gender: Female, FamilyName: Logan, Role: Worker, Stats: Health: 85, Dexterity: 97, Intelligence: 87, Wisdom: 91, Charisma: 110, Strength: 95, Age: 46
Name: Mila Aria, Gender: Female, FamilyName: Alexander, Role: Worker, Stats: Health: 95, Dexterity: 89, Intelligence: 113, Wisdom: 101, Charisma: 93, Strength: 114, Age: 46
Name: Harper Victoria, Gender: Female, FamilyName: Alexander, Role: Worker, Stats: Health: 88, Dexterity: 114, Intelligence: 83, Wisdom: 106, Charisma: 109, Strength: 117, Age: 46
Name: Owen Lincoln, Gender: Male, FamilyName: Jack, Role: Worker, Stats: Health: 96, Dexterity: 107, Intelligence: 116, Wisdom: 100, Charisma: 104, Strength: 106, Age: 46
Name: Jack Ella, Gender: Male, FamilyName: Jack, Role: Worker, Stats: Health: 82, Dexterity: 115, Intelligence: 101, Wisdom: 119, Charisma: 90, Strength: 110, Age: 46
Name: Emily Isaac, Gender: Female, FamilyName: Isabelle, Role: Warrior, Stats: Health: 97, Dexterity: 116, Intelligence: 104, Wisdom: 98, Charisma: 93, Strength: 84, Age: 46
Name: Isabelle Joseph, Gender: Female, FamilyName: Isabelle, Role: Warrior, Stats: Health: 109, Dexterity: 85, Intelligence: 112, Wisdom: 120, Charisma: 102, Strength: 117, Age: 46
Name: Sofia William, Gender: Female, FamilyName: Isabelle, Role: Warrior, Stats: Health: 111, Dexterity: 85, Intelligence: 95, Wisdom: 80, Charisma: 113, Strength: 89, Age: 46
Name: Joseph Charlotte, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 94, Dexterity: 94, Intelligence: 97, Wisdom: 95, Charisma: 87, Strength: 83, Age: 46
Name: Isabelle Matthew, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 86, Dexterity: 107, Intelligence: 103, Wisdom: 104, Charisma: 103, Strength: 96, Age: 46
Name: Henry Oliver, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 81, Dexterity: 104, Intelligence: 81, Wisdom: 111, Charisma: 119, Strength: 113, Age: 46
Name: David Olivia, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 97, Dexterity: 117, Intelligence: 112, Wisdom: 118, Charisma: 106, Strength: 104, Age: 46
Name: Daniel Zachary, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 96, Dexterity: 106, Intelligence: 94, Wisdom: 88, Charisma: 105, Strength: 99, Age: 46
Name: Madison Levi, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 81, Dexterity: 90, Intelligence: 80, Wisdom: 116, Charisma: 80, Strength: 103, Age: 46
Name: James Grace, Gender: Male, FamilyName: Noah, Role: Worker, Stats: Health: 92, Dexterity: 88, Intelligence: 112, Wisdom: 100, Charisma: 86, Strength: 98, Age: 46
Name: Andrew Ava, Gender: Female, FamilyName: Anthony, Role: Warrior, Stats: Health: 119, Dexterity: 116, Intelligence: 101, Wisdom: 110, Charisma: 99, Strength: 115, Age: 46
Name: Elijah Isabelle, Gender: Female, FamilyName: Anthony, Role: Warrior, Stats: Health: 102, Dexterity: 95, Intelligence: 106, Wisdom: 96, Charisma: 101, Strength: 106, Age: 46
Name: Mia William, Gender: Female, FamilyName: Anthony, Role: Warrior, Stats: Health: 84, Dexterity: 99, Intelligence: 93, Wisdom: 81, Charisma: 102, Strength: 94, Age: 46
Name: Michael Alexander, Gender: Female, FamilyName: Anthony, Role: Warrior, Stats: Health: 93, Dexterity: 92, Intelligence: 90, Wisdom: 85, Charisma: 120, Strength: 117, Age: 46
Name: Scarlett Mia, Gender: Female, FamilyName: Anthony, Role: Warrior, Stats: Health: 93, Dexterity: 113, Intelligence: 116, Wisdom: 113, Charisma: 91, Strength: 110, Age: 46
Name: Grace Michael, Gender: Male, FamilyName: Aria, Role: Warrior, Stats: Health: 89, Dexterity: 111, Intelligence: 97, Wisdom: 116, Charisma: 86, Strength: 113, Age: 46
Name: Lily Ella, Gender: Male, FamilyName: Aria, Role: Warrior, Stats: Health: 114, Dexterity: 116, Intelligence: 105, Wisdom: 91, Charisma: 90, Strength: 108, Age: 46
Name: Matthew Aria, Gender: Male, FamilyName: Aria, Role: Warrior, Stats: Health: 80, Dexterity: 117, Intelligence: 114, Wisdom: 87, Charisma: 99, Strength: 117, Age: 46
Name: Isabelle Carter, Gender: Male, FamilyName: Aria, Role: Warrior, Stats: Health: 81, Dexterity: 103, Intelligence: 89, Wisdom: 111, Charisma: 96, Strength: 95, Age: 46
Name: Abigail Nora, Gender: Female, FamilyName: Addison, Role: Worker, Stats: Health: 115, Dexterity: 118, Intelligence: 114, Wisdom: 90, Charisma: 81, Strength: 88, Age: 46
Name: Lily Ava, Gender: Female, FamilyName: Addison, Role: Worker, Stats: Health: 83, Dexterity: 98, Intelligence: 105, Wisdom: 83, Charisma: 89, Strength: 87, Age: 46
Name: Alexander Joseph, Gender: Female, FamilyName: Addison, Role: Worker, Stats: Health: 105, Dexterity: 120, Intelligence: 89, Wisdom: 120, Charisma: 92, Strength: 119, Age: 46
Name: Ava Nathan, Gender: Female, FamilyName: Addison, Role: Worker, Stats: Health: 85, Dexterity: 100, Intelligence: 91, Wisdom: 120, Charisma: 112, Strength: 98, Age: 46
Name: Ethan Anthony, Gender: Female, FamilyName: Addison, Role: Worker, Stats: Health: 99, Dexterity: 114, Intelligence: 106, Wisdom: 81, Charisma: 100, Strength: 120, Age: 46
Name: Mia Alexander, Gender: Female, FamilyName: Sebastian, Role: Warrior, Stats: Health: 80, Dexterity: 95, Intelligence: 109, Wisdom: 86, Charisma: 82, Strength: 116, Age: 46
Name: Michael Madelyn, Gender: Female, FamilyName: Sebastian, Role: Warrior, Stats: Health: 87, Dexterity: 93, Intelligence: 118, Wisdom: 107, Charisma: 110, Strength: 102, Age: 46
Name: Grace Penelope, Gender: Female, FamilyName: Sebastian, Role: Warrior, Stats: Health: 108, Dexterity: 112, Intelligence: 109, Wisdom: 81, Charisma: 84, Strength: 108, Age: 46
Name: Liam Julian, Gender: Female, FamilyName: Dylan, Role: Worker, Stats: Health: 93, Dexterity: 118, Intelligence: 111, Wisdom: 106, Charisma: 112, Strength: 83, Age: 46
Name: Olivia Olivia, Gender: Female, FamilyName: Dylan, Role: Worker, Stats: Health: 114, Dexterity: 90, Intelligence: 117, Wisdom: 114, Charisma: 86, Strength: 119, Age: 46
Name: Emma Grace, Gender: Female, FamilyName: Dylan, Role: Worker, Stats: Health: 103, Dexterity: 112, Intelligence: 95, Wisdom: 90, Charisma: 92, Strength: 120, Age: 46
Name: Emma Skylar, Gender: Female, FamilyName: Dylan, Role: Worker, Stats: Health: 85, Dexterity: 114, Intelligence: 99, Wisdom: 115, Charisma: 92, Strength: 90, Age: 46
Name: Benjamin Henry, Gender: Female, FamilyName: Dylan, Role: Worker, Stats: Health: 90, Dexterity: 83, Intelligence: 96, Wisdom: 91, Charisma: 96, Strength: 82, Age: 46
Name: Madison Ella, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 105, Dexterity: 117, Intelligence: 90, Wisdom: 92, Charisma: 93, Strength: 105, Age: 46
Name: Elijah Elizabeth, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 82, Dexterity: 80, Intelligence: 120, Wisdom: 119, Charisma: 91, Strength: 98, Age: 46
Name: Ella Nathan, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 109, Dexterity: 98, Intelligence: 92, Wisdom: 101, Charisma: 106, Strength: 97, Age: 46
Name: Avery Alexander, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 94, Dexterity: 85, Intelligence: 116, Wisdom: 91, Charisma: 98, Strength: 103, Age: 46
Name: Grace Samantha, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 113, Dexterity: 120, Intelligence: 116, Wisdom: 85, Charisma: 91, Strength: 93, Age: 46
Name: Jack Logan, Gender: Male, FamilyName: Zoe, Role: Warrior, Stats: Health: 80, Dexterity: 81, Intelligence: 104, Wisdom: 106, Charisma: 106, Strength: 115, Age: 46
Name: Joseph Mia, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 112, Dexterity: 82, Intelligence: 88, Wisdom: 106, Charisma: 107, Strength: 88, Age: 46
Name: Sofia Evelyn, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 90, Dexterity: 90, Intelligence: 101, Wisdom: 87, Charisma: 108, Strength: 94, Age: 46
Name: Sophia Scarlett, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 98, Dexterity: 109, Intelligence: 99, Wisdom: 99, Charisma: 108, Strength: 117, Age: 46
Name: Christopher Eleanor, Gender: Male, FamilyName: Amelia, Role: Worker, Stats: Health: 106, Dexterity: 118, Intelligence: 81, Wisdom: 98, Charisma: 91, Strength: 88, Age: 46
Name: Abigail Alyssa, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 120, Dexterity: 116, Intelligence: 118, Wisdom: 100, Charisma: 106, Strength: 98, Age: 46
Name: James Amelia, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 111, Dexterity: 99, Intelligence: 118, Wisdom: 83, Charisma: 99, Strength: 106, Age: 46
Name: Abigail Luke, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 101, Dexterity: 80, Intelligence: 89, Wisdom: 116, Charisma: 112, Strength: 117, Age: 46
Name: Andrew Audrey, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 117, Dexterity: 88, Intelligence: 81, Wisdom: 90, Charisma: 84, Strength: 103, Age: 46
Name: Daniel Emma, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 90, Dexterity: 82, Intelligence: 85, Wisdom: 116, Charisma: 118, Strength: 105, Age: 46
Name: Christopher Sebastian, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 105, Dexterity: 91, Intelligence: 111, Wisdom: 100, Charisma: 83, Strength: 105, Age: 46
Name: Chloe Lily, Gender: Male, FamilyName: Lily, Role: Worker, Stats: Health: 84, Dexterity: 104, Intelligence: 105, Wisdom: 84, Charisma: 113, Strength: 116, Age: 46
Name: Sophia Michael, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 91, Dexterity: 103, Intelligence: 119, Wisdom: 87, Charisma: 91, Strength: 80, Age: 46
Name: Sofia Riley, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 124, Dexterity: 96, Intelligence: 96, Wisdom: 72, Charisma: 86, Strength: 104, Age: 46
Name: Joshua Mia, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 122, Dexterity: 119, Intelligence: 86, Wisdom: 77, Charisma: 103, Strength: 117, Age: 46
Name: Christopher Jackson, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 88, Dexterity: 105, Intelligence: 89, Wisdom: 88, Charisma: 85, Strength: 78, Age: 46
Name: William Elijah, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 108, Dexterity: 132, Intelligence: 112, Wisdom: 104, Charisma: 100, Strength: 88, Age: 46
Name: Lily Michael, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 105, Dexterity: 111, Intelligence: 88, Wisdom: 101, Charisma: 105, Strength: 88, Age: 46
Name: Natalie Oliver, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 120, Dexterity: 114, Intelligence: 86, Wisdom: 99, Charisma: 75, Strength: 77, Age: 46
Name: Victoria Ava, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 101, Dexterity: 109, Intelligence: 91, Wisdom: 101, Charisma: 96, Strength: 113, Age: 46
Name: Addison Aiden, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 80, Dexterity: 126, Intelligence: 109, Wisdom: 106, Charisma: 73, Strength: 117, Age: 46
Name: Jacob Evelyn, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 91, Dexterity: 96, Intelligence: 74, Wisdom: 129, Charisma: 86, Strength: 93, Age: 46
Name: Michael Henry, Gender: Female, FamilyName: Samantha, Role: Worker, Stats: Health: 74, Dexterity: 121, Intelligence: 91, Wisdom: 121, Charisma: 85, Strength: 122, Age: 46
Name: Mila Gavin, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 96, Dexterity: 133, Intelligence: 89, Wisdom: 107, Charisma: 99, Strength: 124, Age: 46
Name: Ava Natalie, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 127, Dexterity: 126, Intelligence: 65, Wisdom: 91, Charisma: 102, Strength: 93, Age: 46
Name: Olivia Nora, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 106, Dexterity: 110, Intelligence: 75, Wisdom: 119, Charisma: 126, Strength: 107, Age: 46
Name: Liam Isabella, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 104, Dexterity: 127, Intelligence: 99, Wisdom: 97, Charisma: 103, Strength: 126, Age: 46
Name: Sophia Levi, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 130, Dexterity: 118, Intelligence: 113, Wisdom: 95, Charisma: 74, Strength: 75, Age: 46
Name: Michael Evelyn, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 100, Dexterity: 113, Intelligence: 109, Wisdom: 120, Charisma: 96, Strength: 68, Age: 46
Name: Nicholas Avery, Gender: Male, FamilyName: Riley, Role: Worker, Stats: Health: 136, Dexterity: 87, Intelligence: 95, Wisdom: 95, Charisma: 71, Strength: 85, Age: 46
